1.836035452978833193e+00,7.106408982455527656e-01,5.023965980895819250e+00,8.083449072346445163e+00,-2.559359641589389334e+00,2.145713789231200597e+00,8.981743618406975216e+00,3.667173116452967285e+00,-1.863930770858387653e+00,5.064108134780474835e+00,4.502253055581312502e+00,2.089045795490209301e+00,5.637377244820721778e+00,6.816316204142945701e+00,-4.361757205620055977e+00,3.757442713555618319e+00,4.306974750604442903e+00,5.141856933781811634e+00,5.727287137751559065e+00,-2.059341074866233856e-01,4.585994658294128001e-01,6.293238338514915320e+00,4.831514550842721079e+00,7.585895426758868521e-01,5.071530358743953748e+00,7.050099699520370855e+00,-2.694096587660331554e+00,1.225313713847189456e+00,1.139915132740259240e+00,2.762643586744284452e+00,7.846863781837710938e+00,-1.349192216804312672e+00,-6.187083698875131432e+00,-7.529667663053518645e-01,9.924126483450107727e+00,5.987320575334091011e+00,2.094257025084587998e+00,4.405742944930378435e+00,5.254612978070685614e+00,5.328322426533766532e+00
9.657291771404906688e-01,1.077858365685074649e+00,5.439884055928770223e+00,7.118845409417196457e+00,-3.170080655871757358e+00,2.195714905418492346e+00,9.544586620294111867e+00,2.009685999443753701e+00,-1.963764921603861735e+00,4.991659742146334011e+00,5.720652945868184958e+00,2.556980276334980928e+00,5.837075375687026835e+00,5.003637442223404008e+00,-4.270452759527286091e+00,4.085744138402691128e+00,6.379018406281740994e+00,5.543598773858764872e+00,4.268850892033691835e+00,-9.763800773917937770e-01,7.797841116415512586e-01,6.548992343779071135e+00,5.035295190693010348e+00,8.144135725608090404e-01,5.277920118273182304e+00,6.132690165943661675e+00,-3.270069652880021494e+00,2.296916354849002140e+00,2.011903734919057385e+00,3.448777980769381024e+00,7.193182481129078987e+00,-3.994789825099388292e+00,-4.158777712815291849e+00,-3.438927488621211559e+00,8.536777570087927813e+00,7.720612807898914909e+00,7.604162747498661723e-01,4.507933979517123824e+00,6.167948137996456914e+00,4.601845931565116565e+00
2.454192232461334111e-01,1.456717108897706670e+00,5.931010057449785933e+00,5.845983934771330048e+00,-3.761311887295666345e+00,1.923657114799760093e+00,9.944485685368043448e+00,4.089453886367260260e-01,-1.756861168392525929e+00,4.665678400593859187e+00,6.945867206998783239e+00,3.109446414437634143e+00,5.623263896918741622e+00,3.182199338494110297e+00,-4.040877700437683906e+00,3.609230031416575724e+00,8.305392921009913110e+00,5.408956860078358631e+00,2.143531796929508015e+00,-1.276128991613505681e+00,9.296608312074531311e-01,6.887123365019026444e+00,5.164433047785061071e+00,8.272892809659749824e-01,5.431608867487459413e+00,5.122703777154614002e+00,-3.447344855108025019e+00,3.070903900656012375e+00,3.261157036602595038e+00,4.150560448665234325e+00,5.837123561819948847e+00,-5.486018755815283754e+00,-1.034028796022572916e+00,-4.463432892642670957e+00,6.261454837300865606e+00,9.323681301118353915e+00,-5.142514970702452559e-02,4.654273882343586521e+00,7.102304342537250292e+00,3.469882035297951361e+00
-1.556001221006126090e-01,1.774057930158487117e+00,6.430586624707749444e+00,4.238819714940724737e+00,-4.309317032466457142e+00,1.229126994722814059e+00,1.015140930442351674e+01,-7.522045754224144787e-01,-1.215045625062471935e+00,4.262724205466517091e+00,8.062925439985015430e+00,3.652924808723269745e+00,4.873888008329729793e+00,1.540595731135196766e+00,-3.699228981439603992e+00,2.557244489007404198e+00,9.651525991508240310e+00,4.595202305250270847e+00,-8.941152793456524916e-02,-1.031288615565303157e+00,9.239705675585854205e-01,7.233026325846837246e+00,5.259254051052077550e+00,7.760346584185084939e-01,5.533586511783187056e+00,4.129109817105272917e+00,-3.386631034852003008e+00,3.414946914667128297e+00,4.750197099156107328e+00,4.635025246548350353e+00,3.841491350742629596e+00,-5.775743297874653237e+00,1.920464928442437547e+00,-3.592459049192179066e+00,4.445020272713620990e+00,1.031749079003837721e+01,9.521762478634801519e-02,4.823859414569325210e+00,7.790446650718853228e+00,1.961876632201249748e+00
-8.863995313359288031e-02,2.034250394587858501e+00,6.827202539197759990e+00,2.341490629827305270e+00,-4.658331568846694637e+00,4.427984582542665581e-02,1.016158191879868333e+01,-1.078757320826828403e+00,-4.705607828983858765e-01,4.054830943698830126e+00,9.001434047342325329e+00,3.916751724650582744e+00,3.593859409842579122e+00,3.363501105997773188e-01,-3.230169160922492733e+00,1.278761245478454933e+00,1.027621063783257149e+01,3.331051930302918684e+00,-1.784792305418189340e+00,-4.501464356318222726e-01,9.657699114930938800e-01,7.544860428945066033e+00,5.317203422423632198e+00,6.571734074936498304e-01,5.596967896518795449e+00,3.224249446545502273e+00,-3.216390317054661718e+00,3.342422756199001643e+00,6.234793237215790818e+00,4.588757305316665480e+00,1.516131538079399821e+00,-5.348449745946697753e+00,3.684782644387910810e+00,-1.674788849198056262e+00,3.608238508716528514e+00,1.081736514819984585e+01,9.665712140887292581e-01,4.912834185875022186e+00,7.949527886262818477e+00,3.076566737230817528e-01
4.220643045356051726e-01,2.378761463406113830e+00,7.006736718397961639e+00,3.035998232426926347e-01,-4.519081827926193284e+00,-1.547388392456963802e+00,9.914247945535786144e+00,-3.375746030971341627e-01,1.753623032866285514e-01,4.186357914131026980e+00,9.733140320689180669e+00,3.530716888380177831e+00,2.074943213904080874e+00,-2.258575170685305777e-01,-2.682938940893809132e+00,1.147954958243866397e-01,1.035820250051665425e+01,2.058598286409100364e+00,-2.678443534415577698e+00,1.348689235946582687e-01,1.241500736159792950e+00,7.853736286199369587e+00,5.255703655556682286e+00,4.783508456613038140e-01,5.645555718659229782e+00,2.447352116179007275e+00,-3.005558682487571076e+00,2.954731482809689336e+00,7.461389921929010072e+00,3.814241204063114843e+00,-6.408669585622042142e-01,-4.712990560519449090e+00,4.146687710050907860e+00,4.753883265490886911e-01,3.621643938404977447e+00,1.104271422686271542e+01,2.022606971139217613e+00,4.826476922320698471e+00,7.487647030476480836e+00,-1.116384961047361957e+00
1.134052077177823303e+00,2.980680102202808879e+00,6.858556530286454844e+00,-1.623782788945361766e+00,-3.582489851729842467e+00,-3.152077863303864635e+00,9.284948524628751088e+00,1.346855454345273317e+00,4.478836123916797862e-01,4.533592052390626570e+00,1.020576860221318150e+01,2.314515332252839119e+00,8.748180887922299975e-01,-2.061288189248967340e-01,-2.140107722389583245e+00,-7.374235269055611219e-01,1.018212608508618366e+01,1.097673901849222977e+00,-2.906337909928113028e+00,5.248369311027983874e-01,1.757709252772433839e+00,8.205497426594886790e+00,4.951516637784157737e+00,2.573110794154235825e-01,5.706458898221518083e+00,1.815920120095897428e+00,-2.776567042663133034e+00,2.385139673284893735e+00,8.280175562327146466e+00,2.420418532471067863e+00,-2.111836675441575828e+00,-4.157677303678255498e+00,3.705286590346542397e+00,2.463323668987405402e+00,4.357578555268309728e+00,1.106824858782065490e+01,2.718821042789587139e+00,4.503481199295286785e+00,6.590493650745245624e+00,-2.019992652546281686e+00
1.759696592048206387e+00,3.856234886827316188e+00,6.259499279853917741e+00,-3.134230809603990586e+00,-1.791906335232055447e+00,-4.106378968469664770e+00,8.289833070677392612e+00,3.443602350771202136e+00,3.486260396109552295e-01,4.865396535717703586e+00,1.032997795048481571e+01,5.283015617989001989e-01,4.933566962145589097e-01,9.291190465897000705e-02,-1.640544688219687686e+00,-1.243085428121999403e+00,9.945206625666925149e+00,5.389260440516427941e-01,-2.735674043502194674e+00,7.105187738307853218e-01,2.409270521538089405e+00,8.601431822864340049e+00,4.304695608424218278e+00,3.305781197510298391e-02,5.796708560249391518e+00,1.333742608395402929e+00,-2.529640699575926188e+00,1.758961343408520506e+00,8.701463779141441535e+00,8.178373478187745960e-01,-2.596602483114364368e+00,-3.764444557718422235e+00,2.803885122597352453e+00,4.161898034206964248e+00,5.792683002322020158e+00,1.075710712364702104e+01,2.573621043853221213e+00,4.027094330630227148e+00,5.626033120674358123e+00,-2.368036675662330559e+00
2.166674129441425123e+00,4.841442168916268329e+00,5.147489134995720583e+00,-4.006068748556111281e+00,4.242533340786409646e-01,-3.895511894654062335e+00,7.253074960025904794e+00,5.309804960548229147e+00,1.343913020320751661e-01,5.087568728397335427e+00,1.006167203851043546e+01,-1.244680594789381756e+00,1.045367000622732689e+00,4.486978880277761039e-01,-1.198694951416831689e+00,-1.451925067043711826e+00,9.729302809663858298e+00,3.270235872760271501e-01,-2.392870766780295089e+00,7.729651086742270749e-01,3.096942097762658275e+00,8.981582665768753415e+00,3.277031408206641405e+00,-1.256700349972724728e-01,5.911007400415349444e+00,9.909766382947750030e-01,-2.261771092751917678e+00,1.170710385361295458e+00,8.849190045495348045e+00,-5.008002156923478942e-01,-2.148189132969090309e+00,-3.448382699700490051e+00,1.773815988650568887e+00,5.497778488694422983e+00,7.803998254269816748e+00,9.671069717987835546e+00,1.375224766914231900e+00,3.712393630034199532e+00,4.911617508570734536e+00,-2.338393723835010984e+00
2.385976842742648429e+00,5.737105276743344362e+00,3.611352732968148516e+00,-4.254954386170045844e+00,2.357923398330972642e+00,-2.538394456047918357e+00,6.554759072802841757e+00,6.569617852561412619e+00,2.646507264881467827e-02,5.242824831238409367e+00,9.456757946274937154e+00,-2.492667511236938527e+00,2.237840542498214624e+00,8.969212141290927587e-01,-8.512831864410815852e-01,-1.435266364871041089e+00,9.549780067733470545e+00,3.501429638602497341e-01,-2.025939865494261305e+00,7.914225543565112098e-01,3.769079923125900677e+00,9.236649627755358694e+00,1.912030994166497244e+00,-1.307820211360907203e-01,6.025187790174868496e+00,7.583204494320959776e-01,-1.974391605697144225e+00,6.779270542751775208e-01,8.863492964221507009e+00,-1.196885082796567135e+00,-1.115280473617469070e+00,-3.069269311390072197e+00,8.599149792579755536e-01,6.381443388617344503e+00,9.925697487856050216e+00,7.175558223686300252e+00,-4.345684400256986102e-01,3.816665305614931114e+00,4.566514505827318438e+00,-2.165529636039936978e+00
